gene_ID	Description/PFAM
Ga0573226_01_4380447_4380752	PepSY_2
Ga0573226_01_4380833_4382047	VWA_CoxE
Ga0573226_01_4382333_4383265	AAA_5
Ga0573226_01_4383431_4383778	Cytochrom_C
Ga0573226_01_4383927_4384199	Usg
Ga0573226_01_4384215_4385015	MTS
Ga0573226_01_4385018_4385254	GO:0003824
Ga0573226_01_4385430_4386446	GO:0003824
Ga0573226_01_4386512_4387393	GHMP_kinases_C
Ga0573226_01_4387407_4389191	TPR_16
Ga0573226_01_4389568_4392240	PEPutilizers
Ga0573226_01_4392282_4393244	ArgK
Ga0573226_01_4393286_4395565	CHASE4
Ga0573226_01_4395726_4396433	RadC
Ga0573226_01_4396440_4397270	Peptidase_M24
Ga0573226_01_4397981_4399156	Amidohydro_1
Ga0573226_01_4399629_4400471	BPD_transp_1
Ga0573226_01_4400474_4401388	BPD_transp_1
Ga0573226_01_4401455_4402366	Phosphonatebd
Ga0573226_01_4402458_4403279	ABC_tran
Ga0573226_01_4403580_4404452	Phosphonatebd
Ga0573226_01_4404449_4405267	ABC_tran
Ga0573226_01_4405293_4406093	BPD_transp_1
Ga0573226_01_4406090_4406764	Methyltransf_25
Ga0573226_01_4406819_4408003	Peptidase_M42
Ga0573226_01_4408000_4409784	Acetyltransf_1
Ga0573226_01_4409788_4411563	Asn_synthase
Ga0573226_01_4411648_4412124	MarR
Ga0573226_01_4412188_4414323	EAL
Ga0573226_01_4414657_4416102	TrkH
Ga0573226_01_4416145_4416849	SfsA
Ga0573226_01_4416861_4417544	YkuD
Ga0573226_01_4417805_4418314	Pribosyltran
Ga0573226_01_4418330_4419073	MoCF_biosynth
Ga0573226_01_4419147_4420349	FAD_binding_3
Ga0573226_01_4420364_4420609	zfCHCC
Ga0573226_01_4420822_4421577	Abhydrolase_1
Ga0573226_01_4421599_4422519	Abhydrolase_1
Ga0573226_01_4422589_4423401	GO:0000097
Ga0573226_01_4423571_4424404	Hexapep
Ga0573226_01_4424522_4424737	DUF3126
Ga0573226_01_4425618_4426073	
Ga0573226_01_4426080_4426607	Hexapep
Ga0573226_01_4430802_4431416	Peptidase_C93
Ga0573226_01_4431834_4432367	PilZ
Ga0573226_01_4432815_4433459	PAS_5
Ga0573226_01_4434025_4434813	Rhomboid
Ga0573226_01_4434933_4435364	CBS
Ga0573226_01_4435439_4435705	
Ga0573226_01_4435747_4436448	Cytochrom_NNT
Ga0573226_01_4436473_4436916	NapB
Ga0573226_01_4436938_4437849	Fer4
Ga0573226_01_4437846_4438664	GO:0003824
Ga0573226_01_4438686_4441178	Molybdop_Fe4S4
Ga0573226_01_4441165_4441467	NapD
Ga0573226_01_4442335_4442790	GO:0001882
Ga0573226_01_4442836_4443558	GTP_cyclohydroI
Ga0573226_01_4443757_4444209	NifU_N
Ga0573226_01_4444236_4444586	Haemolytic
Ga0573226_01_4444673_4446457	Radical_SAM
Ga0573226_01_4446461_4447351	EamA
Ga0573226_01_4447480_4447938	AsnC_trans_reg
Ga0573226_01_4448167_4449297	Acetyltransf_1
Ga0573226_01_4449302_4450123	RLAN
Ga0573226_01_4450114_4450767	RLAN
Ga0573226_01_4450905_4452875	HGTP_anticodon
Ga0573226_01_4453040_4453888	Acyltransferase
Ga0573226_01_4453977_4455074	
Ga0573226_01_4455253_4455849	Nitroreductase
Ga0573226_01_4455853_4456455	Flavin_Reduct
Ga0573226_01_4456785_4458089	SLT
Ga0573226_01_4458154_4459344	DUF2336
Ga0573226_01_4459942_4460166	DUF559
Ga0573226_01_4460483_4461007	Hpt
Ga0573226_01_4461108_4461920	NAD_kinase
Ga0573226_01_4463083_4463904	Trypsin
Ga0573226_01_4464014_4465435	Amidase
Ga0573226_01_4465816_4466403	ANTAR
Ga0573226_01_4466462_4467571	NMT1_2
Ga0573226_01_4467911_4469335	NMT1_2
Ga0573226_01_4469430_4470512	BPD_transp_1
Ga0573226_01_4470523_4472283	ABC_tran
Ga0573226_01_4472301_4474754	Fer2_BFD
Ga0573226_01_4474751_4475092	Rieske
Ga0573226_01_4475124_4475969	Form_Nir_trans
Ga0573226_01_4476029_4477768	PP2C_2
Ga0573226_01_4477778_4478227	Cyanate_lyase
Ga0573226_01_4478250_4480931	Fer2_BFD
Ga0573226_01_4480903_4482384	CysG_dimeriser
Ga0573226_01_4482471_4483199	FCD
Ga0573226_01_4483295_4484305	ABC_tran
Ga0573226_01_4484302_4486239	ABC_tran
Ga0573226_01_4486239_4487183	BPD_transp_1
Ga0573226_01_4487466_4489025	SBP_bac_5
Ga0573226_01_4489173_4490423	M20_dimer
Ga0573226_01_4490648_4491574	COX2
Ga0573226_01_4491574_4493610	COX1
Ga0573226_01_4493625_4494218	COX3
Ga0573226_01_4494228_4494533	COX4_pro
Ga0573226_01_4495410_4495922	TPR_2
Ga0573226_01_4496908_4498353	BON
Ga0573226_01_4498334_4498609	
Ga0573226_01_4498834_4499607	RcpC
Ga0573226_01_4501047_4502105	GSCFA
Ga0573226_01_4502948_4503781	DUF5131
Ga0573226_01_4503842_4504993	
Ga0573226_01_4505166_4505579	HTH_28
Ga0573226_01_4506123_4507235	PBP
Ga0573226_01_4507254_4508069	SpoU_methylase
Ga0573226_01_4508138_4508641	4HBT
Ga0573226_01_4508672_4509208	GO:0005622
Ga0573226_01_4509956_4511146	GTP_EFTU
Ga0573226_01_4511434_4511631	GO:0005622
Ga0573226_01_4511686_4512216	GO:0003674
Ga0573226_01_4512394_4512822	GO:0003674
Ga0573226_01_4512827_4513525	GO:0003735
Ga0573226_01_4513849_4514367	Ribosomal_L10
Ga0573226_01_4514429_4514809	GO:0005575
Ga0573226_01_4515096_4519235	GO:0005575
Ga0573226_01_4519328_4523527	RNA_pol_Rpb1_1
Ga0573226_01_4523606_4523899	GO:0003735
Ga0573226_01_4524572_4524943	GO:0003674
Ga0573226_01_4524956_4525426	Ribosomal_S7
Ga0573226_01_4525452_4527527	GO:0005622
Ga0573226_01_4527575_4528765	GO:0003735
Ga0573226_01_4528840_4529148	Ribosomal_S10
Ga0573226_01_4529173_4529883	GO:0003676
Ga0573226_01_4529883_4530503	GO:0003674
Ga0573226_01_4530500_4530793	GO:0003674
Ga0573226_01_4530812_4531645	GO:0003674
Ga0573226_01_4531658_4531936	GO:0003735
Ga0573226_01_4531939_4532319	GO:0003674
Ga0573226_01_4532319_4533047	GO:0003676
Ga0573226_01_4533095_4533508	GO:0005622
Ga0573226_01_4533530_4533730	GO:0003735
Ga0573226_01_4533741_4533971	GO:0003676
Ga0573226_01_4534040_4534408	GO:0005622
Ga0573226_01_4534408_4534725	GO:0003674
Ga0573226_01_4534718_4535275	GO:0003735
Ga0573226_01_4535297_4535602	GO:0003735
Ga0573226_01_4535615_4536013	GO:0003674
Ga0573226_01_4536055_4536588	GO:0003676
Ga0573226_01_4536601_4536963	GO:0003735
Ga0573226_01_4537005_4537571	GO:0005622
Ga0573226_01_4537613_4537810	GO:0003735
Ga0573226_01_4537834_4538301	Ribosomal_L27A
Ga0573226_01_4538349_4539680	SecY
Ga0573226_01_4539677_4540273	GO:0003735
Ga0573226_01_4540317_4540820	GO:0000462
Ga0573226_01_4540892_4541281	GO:0003824
Ga0573226_01_4541370_4542392	GO:0003735
Ga0573226_01_4542478_4542903	Ribosomal_L17
Ga0573226_01_4543153_4545255	GO:0003824
Ga0573226_01_4545404_4546858	GO:0005622
Ga0573226_01_4546868_4548172	AAA
Ga0573226_01_4548184_4549191	Guanylate_cyc
Ga0573226_01_4549494_4551887	DUF3376
Ga0573226_01_4551989_4552768	FA_hydroxylase
Ga0573226_01_4552768_4553547	FA_hydroxylase
Ga0573226_01_4553604_4554392	FA_hydroxylase
Ga0573226_01_4554432_4554794	GO:0000455
Ga0573226_01_4554916_4555935	PseudoU_synth_2
Ga0573226_01_4555939_4556427	AAA_33
Ga0573226_01_4556471_4556641	
Ga0573226_01_4556716_4557936	DUF2778
Ga0573226_01_4558352_4559032	HAD_2
Ga0573226_01_4559032_4559805	ATP12
Ga0573226_01_4559960_4561384	CBS
Ga0573226_01_4561463_4562194	Proteasome
Ga0573226_01_4562268_4563089	Bact_transglu_N
Ga0573226_01_4563114_4564064	AlphaE
Ga0573226_01_4564072_4565496	CP_ATPgrasp_2
Ga0573226_01_4567159_4568691	GO:0003824
Ga0573226_01_4568792_4569115	
Ga0573226_01_4570578_4572590	GO:0003824
Ga0573226_01_4572702_4573364	HAD_2
Ga0573226_01_4573506_4574774	GGDEF
Ga0573226_01_4575121_4575945	RNA_ligase
Ga0573226_01_4575926_4577089	AAA_33
Ga0573226_01_4577483_4578382	EamA
Ga0573226_01_4578437_4578724	GO:0003824
Ga0573226_01_4578880_4580100	GO:0003824
Ga0573226_01_4580110_4580976	Glyco_transf_8
Ga0573226_01_4580977_4581837	Epimerase
Ga0573226_01_4581980_4582687	GO:0006807
Ga0573226_01_4582782_4583048	FliMN_C
Ga0573226_01_4583472_4584056	
Ga0573226_01_4584130_4586883	Helicase_C
Ga0573226_01_4586909_4587370	YARHG
Ga0573226_01_4587541_4588956	CBS
Ga0573226_01_4588953_4589393	
Ga0573226_01_4589462_4590043	TetR_N
Ga0573226_01_4590069_4590785	GO:0003674
Ga0573226_01_4590936_4591361	OsmC
Ga0573226_01_4591433_4591717	YCII
Ga0573226_01_4591809_4592231	Glyoxalase
Ga0573226_01_4592287_4592997	Glyco_hydro_25
Ga0573226_01_4593088_4593489	MerR_1
Ga0573226_01_4593489_4593932	4HBT
Ga0573226_01_4593936_4594406	Acetyltransf_1
Ga0573226_01_4594403_4595575	AcylCoA_dh_1
Ga0573226_01_4595591_4595974	Cupin_2
Ga0573226_01_4596037_4596726	adh_short
Ga0573226_01_4596813_4597784	Arginase
Ga0573226_01_4598977_4599612	TetR_N
Ga0573226_01_4599605_4600573	AHSA1
Ga0573226_01_4600591_4600944	DUF1428
Ga0573226_01_4601063_4601650	Acetyltransf_1
Ga0573226_01_4601665_4602069	ACT_3
Ga0573226_01_4602174_4603025	Guanylate_cyc
Ga0573226_01_4603202_4603816	CLP_protease
Ga0573226_01_4603875_4604279	
Ga0573226_01_4604780_4605751	GGDEF
Ga0573226_01_4605754_4606299	
Ga0573226_01_4606615_4607412	DUF218
Ga0573226_01_4607525_4608772	Guanylate_cyc
Ga0573226_01_4608658_4609413	DUF599
Ga0573226_01_4609671_4609805	
Ga0573226_01_4609942_4610487	
Ga0573226_01_4610598_4611482	Epimerase
Ga0573226_01_4611604_4612038	DUF1489
Ga0573226_01_4612104_4612709	TetR_N
Ga0573226_01_4612792_4613442	DUF2306
Ga0573226_01_4613531_4614274	
Ga0573226_01_4615781_4616488	DnaJ
Ga0573226_01_4616506_4618188	Peptidase_S11
Ga0573226_01_4618801_4619133	Phasin_2
Ga0573226_01_4619503_4619868	ClpS
Ga0573226_01_4619881_4622334	GO:0003674
Ga0573226_01_4622716_4623420	adh_short_C2
Ga0573226_01_4623509_4624270	AzlC
Ga0573226_01_4624270_4624653	AzlD
Ga0573226_01_4624882_4625532	GST_C
Ga0573226_01_4625699_4627312	SBP_bac_5
Ga0573226_01_4627369_4627797	HIT
Ga0573226_01_4627934_4628269	HTH_20
Ga0573226_01_4628309_4629676	Pyridoxal_deC
Ga0573226_01_4629742_4633146	AMPbinding
Ga0573226_01_4633244_4633525	YiaAB
Ga0573226_01_4633540_4634238	PspA_IM30
Ga0573226_01_4634345_4634932	TetR_N
Ga0573226_01_4635188_4635988	
Ga0573226_01_4636020_4636748	Peptidase_M13
Ga0573226_01_4636818_4638095	Peptidase_M13
Ga0573226_01_4638380_4639861	UPF0061
Ga0573226_01_4640366_4641640	HMGCoA_red
Ga0573226_01_4641661_4642569	UbiA
Ga0573226_01_4642566_4645019	60KD_IMP
Ga0573226_01_4645016_4646107	DUF3419
Ga0573226_01_4646104_4647405	
Ga0573226_01_4647402_4648199	
Ga0573226_01_4648196_4649620	AMPbinding
Ga0573226_01_4649768_4650520	DeoRC
Ga0573226_01_4650520_4652205	BPD_transp_1
Ga0573226_01_4652202_4653242	ABC_tran
Ga0573226_01_4653332_4654339	SBP_bac_6
Ga0573226_01_4654546_4655334	Inositol_P
Ga0573226_01_4655786_4657219	Gp_dh_C
Ga0573226_01_4657312_4658592	FAD_binding_3
Ga0573226_01_4658745_4659959	PFK
Ga0573226_01_4660590_4660988	
Ga0573226_01_4660988_4661947	Tyrosinase
Ga0573226_01_4662026_4662967	EamA
Ga0573226_01_4663465_4663977	Phage_integrase
Ga0573226_01_4664160_4665209	DUF1214
Ga0573226_01_4665228_4667126	Alkyl_sulf_C
Ga0573226_01_4667194_4668192	DUF1214
Ga0573226_01_4668385_4669242	
Ga0573226_01_4669759_4673439	Ribonuc_red_2_N
Ga0573226_01_4674079_4674807	Response_reg
Ga0573226_01_4675027_4675413	NDUFA12
Ga0573226_01_4676022_4676702	GO:0003824
Ga0573226_01_4676754_4678100	GO:0003824
Ga0573226_01_4678116_4678589	GO:0003824
Ga0573226_01_4678901_4679689	DSBA
Ga0573226_01_4679752_4681110	Peptidase_M48
Ga0573226_01_4681408_4682571	Aminotran_1_2
Ga0573226_01_4682657_4685470	RNase_E_G
Ga0573226_01_4686222_4687439	AMIN
Ga0573226_01_4687644_4690124	PCB_OB
Ga0573226_01_4690444_4691412	PCRF
Ga0573226_01_4691475_4692827	Peptidase_M23
Ga0573226_01_4692918_4693772	DUF455
Ga0573226_01_4693782_4694249	AhpCTSA
Ga0573226_01_4694498_4697743	AsmA_2
Ga0573226_01_4697799_4699052	GO:0003824
Ga0573226_01_4699218_4700096	DUF4396
Ga0573226_01_4700545_4700817	
Ga0573226_01_4700931_4701980	Peptidase_S58
Ga0573226_01_4702332_4703543	MDMPI_N
Ga0573226_01_4703762_4705171	Glnsynt_C
Ga0573226_01_4705300_4705638	GO:0006808
Ga0573226_01_4706001_4707536	Carb_kinase
Ga0573226_01_4707981_4709330	GO:0005622
Ga0573226_01_4709534_4710169	CLP_protease
Ga0573226_01_4710405_4711670	GO:0003674
Ga0573226_01_4712009_4714435	AAA
Ga0573226_01_4714623_4714898	Bac_DNA_binding
Ga0573226_01_4715720_4717081	Amino_oxidase
Ga0573226_01_4718777_4720507	Fer4_12
Ga0573226_01_4720504_4721520	Radical_SAM
Ga0573226_01_4722117_4723775	Na_Pi_cotrans
Ga0573226_01_4724781_4725146	GO:0005623
Ga0573226_01_4725137_4725715	GO:0003824
Ga0573226_01_4725805_4726410	GO:0003824
Ga0573226_01_4726425_4726868	GFA
Ga0573226_01_4726861_4728045	GO:0003824
Ga0573226_01_4728127_4729362	2Fe2S_thioredx
Ga0573226_01_4729372_4730673	GO:0005623
Ga0573226_01_4730700_4732763	Fer2_4
Ga0573226_01_4732780_4733841	GO:0003824
Ga0573226_01_4733838_4734074	
Ga0573226_01_4734095_4734583	GO:0003824
Ga0573226_01_4734672_4735286	GO:0005623
Ga0573226_01_4735383_4735691	GO:0003824
Ga0573226_01_4735698_4737701	NADH5_C
Ga0573226_01_4737701_4739260	GO:0005623
Ga0573226_01_4739284_4740723	Proton_antipo_M
Ga0573226_01_4740732_4741505	BPL_C
Ga0573226_01_4741549_4743228	Lactamase_B
Ga0573226_01_4743426_4743830	Glyoxalase_4
Ga0573226_01_4743835_4744125	DUF1467
Ga0573226_01_4744655_4745983	GO:0005622
Ga0573226_01_4746063_4747367	FtsX
Ga0573226_01_4747379_4748095	GO:0003824
Ga0573226_01_4748623_4752126	GO:0006974
Ga0573226_01_4752783_4753673	HTH_1
Ga0573226_01_4753789_4754664	
Ga0573226_01_4754709_4755992	Creatinase_N
Ga0573226_01_4756029_4756901	CN_hydrolase
Ga0573226_01_4756929_4757330	Glyoxalase
Ga0573226_01_4757496_4758080	Sulf_transp
Ga0573226_01_4758084_4758635	Sulf_transp
Ga0573226_01_4759000_4759842	GO:0003735
Ga0573226_01_4759988_4760905	GO:0003676
Ga0573226_01_4760974_4761693	AA_kinase
Ga0573226_01_4761885_4762448	GO:0002184
Ga0573226_01_4762485_4763252	GO:0003674
Ga0573226_01_4763268_4764110	CTP_transf_1
Ga0573226_01_4764127_4765332	GO:0003674
Ga0573226_01_4765439_4766581	PDZ_2
Ga0573226_01_4766746_4769127	Bac_surface_Ag
Ga0573226_01_4769206_4770243	Hexapep
Ga0573226_01_4770299_4770763	FabA
Ga0573226_01_4770770_4771567	Acetyltransf_11
Ga0573226_01_4771596_4772450	GO:0003824
Ga0573226_01_4772447_4773637	GO:0005488
Ga0573226_01_4773747_4776173	HAMP
Ga0573226_01_4776585_4777877	Citrate_synt
Ga0573226_01_4778114_4779538	tRNAsynt_1c
Ga0573226_01_4779672_4782080	Competence
Ga0573226_01_4782100_4782810	GO:0001067
Ga0573226_01_4782956_4783831	DUF296
Ga0573226_01_4783828_4785408	AMPbinding
Ga0573226_01_4785560_4786369	Abhydrolase_3
Ga0573226_01_4786406_4787791	GO:0003824
Ga0573226_01_4787830_4789467	Malic_M
Ga0573226_01_4789518_4790669	FAA_hydrolase
Ga0573226_01_4790801_4791556	FCD
Ga0573226_01_4792182_4792700	
Ga0573226_01_4792889_4793269	GO:0005623
Ga0573226_01_4793281_4793697	GO:0005623
Ga0573226_01_4793700_4794032	GO:0005623
Ga0573226_01_4794084_4794872	GO:0005623
Ga0573226_01_4794890_4795342	ChapFlgA
Ga0573226_01_4795346_4796446	GO:0005623
Ga0573226_01_4796583_4797128	MgtE_N
Ga0573226_01_4797128_4797832	GO:0005623
Ga0573226_01_4797859_4798359	FliL
Ga0573226_01_4798356_4799099	GO:0008150
Ga0573226_01_4799410_4800312	GO:0005576
Ga0573226_01_4800472_4802118	YscJ_FliF
Ga0573226_01_4802756_4804222	MotB_plug
Ga0573226_01_4804222_4805451	GO:0005623
Ga0573226_01_4805448_4806767	Flg_hook
Ga0573226_01_4806721_4807293	SLT
Ga0573226_01_4807464_4808738	FlaE
Ga0573226_01_4808772_4810262	Flg_bb_rod
Ga0573226_01_4810269_4811315	Flagellin_C
Ga0573226_01_4811367_4811717	FlaF
Ga0573226_01_4811721_4812200	FlbT
Ga0573226_01_4812211_4812606	FlgD
Ga0573226_01_4812621_4812887	Bac_export_3
Ga0573226_01_4813236_4815326	FHIPEP
Ga0573226_01_4815323_4816099	Bac_export_1
Ga0573226_01_4816104_4816484	
Ga0573226_01_4816624_4817064	Rodbinding
Ga0573226_01_4817064_4817507	
Ga0573226_01_4817504_4817959	
Ga0573226_01_4819823_4820269	
Ga0573226_01_4820295_4821368	Bac_export_2
Ga0573226_01_4821421_4822485	GO:0008150
Ga0573226_01_4822551_4822943	GO:0008150
Ga0573226_01_4822943_4823521	
Ga0573226_01_4823502_4824461	FliM
Ga0573226_01_4824465_4825364	GO:0008150
Ga0573226_01_4825550_4826338	DUF1217
Ga0573226_01_4826342_4827073	Flg_bb_rod
Ga0573226_01_4827070_4827828	
Ga0573226_01_4827797_4829143	GO:0003824
Ga0573226_01_4829442_4830245	Response_reg
Ga0573226_01_4830735_4832291	HATPase_c
Ga0573226_01_4832293_4834536	DUF3369
Ga0573226_01_4834809_4835513	COXG
Ga0573226_01_4835644_4836135	Fer2
Ga0573226_01_4836346_4838706	Ald_Xan_dh_C
Ga0573226_01_4838768_4839568	CO_deh_flav_C
Ga0573226_01_4839861_4841606	ABC_membrane
Ga0573226_01_4841609_4842940	Biotin_lipoyl_2
Ga0573226_01_4842959_4844164	GO:0003824
Ga0573226_01_4844164_4844676	MoaC
Ga0573226_01_4844684_4845496	GO:0003824
Ga0573226_01_4845500_4846513	GO:0003674
Ga0573226_01_4846537_4848429	Rotamase_2
Ga0573226_01_4848659_4849417	GO:0003824
Ga0573226_01_4849526_4849903	SecG
Ga0573226_01_4850007_4851665	CTP_synth_N
Ga0573226_01_4851690_4852541	Glyoxalase_3
Ga0573226_01_4852708_4853871	Biotin_lipoyl_2
Ga0573226_01_4853872_4857018	ACR_tran
Ga0573226_01_4859482_4860066	
Ga0573226_01_4860567_4860842	
Ga0573226_01_4861684_4862058	DUF2493
Ga0573226_01_4867463_4867807	
Ga0573226_01_4869533_4869916	HTH_3
Ga0573226_01_4877394_4878299	RNase_T
Ga0573226_01_4879369_4880463	DUF3799
Ga0573226_01_4880471_4881226	DUF1194
Ga0573226_01_4882046_4882759	Peptidase_S24
Ga0573226_01_4883270_4883977	MTA70
Ga0573226_01_4884298_4884939	
Ga0573226_01_4886018_4888348	Prim_Zn_Ribbon
Ga0573226_01_4893396_4893995	
Ga0573226_01_4893992_4895332	
Ga0573226_01_4897889_4898530	
Ga0573226_01_4905892_4906734	Thymidylat_synt
Ga0573226_01_4907802_4908716	
Ga0573226_01_4908729_4909967	Adenylsucc_synt
Ga0573226_01_4909964_4911385	GO:0003676
Ga0573226_01_4911690_4912052	HD_4
Ga0573226_01_4915035_4915580	HNH
Ga0573226_01_4917468_4919060	TROVE
Ga0573226_01_4920486_4921301	Sigma70_r1_2
Ga0573226_01_4925397_4926104	
Ga0573226_01_4930862_4931995	
Ga0573226_01_4933906_4934409	
Ga0573226_01_4935826_4936455	HemolysinCabind
Ga0573226_01_4948671_4949573	PG_binding_1
Ga0573226_01_4949583_4949786	
Ga0573226_01_4950923_4951450	
Ga0573226_01_4951447_4952481	
Ga0573226_01_4956723_4958219	Helicase_C
Ga0573226_01_4958369_4958722	
Ga0573226_01_4958719_4959759	ANT
Ga0573226_01_4961554_4961952	
Ga0573226_01_4962876_4963766	DUF5131
Ga0573226_01_4964210_4964698	DnaJ
Ga0573226_01_4972289_4972582	
Ga0573226_01_4972839_4973882	NMT1_3
Ga0573226_01_4974015_4974755	DsbD
Ga0573226_01_4974830_4976098	
Ga0573226_01_4976281_4977636	Hexapep
Ga0573226_01_4977746_4979572	GO:0003824
Ga0573226_01_4979573_4980013	Acetyltransf_1
Ga0573226_01_4980016_4980414	DUF454
Ga0573226_01_4980559_4981299	DUF502
Ga0573226_01_4981319_4981762	AsnC_trans_reg
Ga0573226_01_4981916_4982458	Ser_hydrolase
Ga0573226_01_4982462_4984564	GO:0003678
Ga0573226_01_4984790_4985107	Sdh5
Ga0573226_01_4985129_4988614	CarD_CdnL_TRCF
Ga0573226_01_4990264_4990920	Erythro_esteras
Ga0573226_01_4991162_4991383	DivIC
Ga0573226_01_4991558_4992607	E1_dh
Ga0573226_01_4992622_4994010	Biotin_lipoyl
Ga0573226_01_4994027_4995367	2oxoacid_dh
Ga0573226_01_4995440_4996888	GO:0005622
Ga0573226_01_4997085_4997333	Transgly_assoc
Ga0573226_01_4997547_4997786	Transgly_assoc
Ga0573226_01_4997803_4998222	4HBT
Ga0573226_01_4998279_4999253	GO:0003824
Ga0573226_01_4999276_4999728	Polyketide_cyc
Ga0573226_01_4999951_5000385	
Ga0573226_01_5000481_5000954	
Ga0573226_01_5001117_5001575	
Ga0573226_01_5001677_5002186	CinA
Ga0573226_01_5002191_5003444	IspD
Ga0573226_01_5003610_5004617	Dus
Ga0573226_01_5004614_5005765	HATPase_c
Ga0573226_01_5005768_5007207	HTH_8
Ga0573226_01_5007539_5009803	GO:0005623
Ga0573226_01_5009793_5011160	HTH_8
Ga0573226_01_5011211_5012587	TrkA_C
Ga0573226_01_5012689_5013552	GO:0003824
Ga0573226_01_5013743_5013997	GO:0003676
Ga0573226_01_5014118_5015401	GO:0001882
Ga0573226_01_5015402_5016223	GO:0003824
Ga0573226_01_5016495_5017640	BPD_transp_1
Ga0573226_01_5017637_5018560	BPD_transp_1
Ga0573226_01_5020881_5021720	ABC_tran
Ga0573226_01_5022032_5023489	Amidohydro_1
Ga0573226_01_5023545_5024324	Glyco_hydro_114
Ga0573226_01_5024713_5025969	GO:0005488
Ga0573226_01_5025979_5026266	Cupin_2
Ga0573226_01_5026331_5027659	Aminotran_3
Ga0573226_01_5028155_5028838	TetR_C_3
Ga0573226_01_5028835_5029296	GO:0003676
Ga0573226_01_5029315_5030211	Bestrophin
Ga0573226_01_5030306_5031382	Dala_Dala_lig_C
Ga0573226_01_5033087_5033620	RecX
Ga0573226_01_5033610_5034446	Lactamase_B_2
Ga0573226_01_5034443_5035249	GO:0003824
Ga0573226_01_5035388_5036449	DNA_pol3_delta2
Ga0573226_01_5036449_5037135	GO:0003824
Ga0573226_01_5037484_5038683	PBP5_C
Ga0573226_01_5038759_5039865	DPBB_1
Ga0573226_01_5041036_5041431	
Ga0573226_01_5041454_5042617	Lipase_3
Ga0573226_01_5043662_5044891	GO:0006808
Ga0573226_01_5045308_5046174	CO_deh_flav_C
Ga0573226_01_5046186_5046695	Fer2
Ga0573226_01_5046692_5049112	Ald_Xan_dh_C
Ga0573226_01_5049332_5050213	AAA_5
Ga0573226_01_5050218_5051417	VWA_CoxE
Ga0573226_01_5051437_5052309	XdhC_C
Ga0573226_01_5052332_5052922	COXG
Ga0573226_01_5053393_5054457	Glyco_trans_1_4
Ga0573226_01_5054871_5055941	NMT1
Ga0573226_01_5056013_5056834	BPD_transp_1
Ga0573226_01_5056831_5057658	ABC_tran
Ga0573226_01_5057667_5058905	Arginase
Ga0573226_01_5058908_5059381	
Ga0573226_01_5059609_5061570	EAL
Ga0573226_01_5062033_5063679	Abhydrolase_9
Ga0573226_01_5063703_5064620	Patatin
Ga0573226_01_5064758_5065198	Rrf2
Ga0573226_01_5065596_5066960	MCPsignal
Ga0573226_01_5067279_5068343	Bmp
Ga0573226_01_5068439_5069353	BPD_transp_2
Ga0573226_01_5069346_5070434	BPD_transp_2
Ga0573226_01_5070434_5072017	ABC_tran
Ga0573226_01_5072057_5073052	XdhC_C
Ga0573226_01_5073052_5075388	Ald_Xan_dh_C
Ga0573226_01_5075372_5076856	CO_deh_flav_C
Ga0573226_01_5077111_5078061	HTH_1
Ga0573226_01_5078072_5079004	GO:0003676
Ga0573226_01_5079221_5079937	GO:0003824
Ga0573226_01_5080110_5081045	DUF2182
Ga0573226_01_5081245_5082447	FAD_binding_3
Ga0573226_01_5082465_5082881	DUF1801
Ga0573226_01_5082910_5083854	Mem_trans
Ga0573226_01_5084093_5085052	Lip_A_acyltrans
Ga0573226_01_5085144_5086184	GO:0003824
Ga0573226_01_5086287_5086610	YccVlike
Ga0573226_01_5086690_5087295	IalB
Ga0573226_01_5087561_5089432	SBP_bac_5
Ga0573226_01_5089457_5091088	AMPbinding
Ga0573226_01_5091102_5092283	
Ga0573226_01_5092400_5093074	DSBA
Ga0573226_01_5093160_5094434	Enolase_C
Ga0573226_01_5094577_5095494	DAHP_synth_1
Ga0573226_01_5095818_5096711	NTP_transferase
Ga0573226_01_5096823_5098127	UDPG_MGDP_dh
Ga0573226_01_5098312_5098746	DUF4864
Ga0573226_01_5098780_5099931	TGT
Ga0573226_01_5099941_5101014	GO:0002099
Ga0573226_01_5101968_5102441	Pro_isomerase
Ga0573226_01_5102490_5103026	Pro_isomerase
Ga0573226_01_5103069_5103575	CTP_transf_like
Ga0573226_01_5104252_5107059	DNA_gyraseA_C
Ga0573226_01_5107287_5107922	MarC
Ga0573226_01_5107930_5108307	
Ga0573226_01_5108429_5109391	Cation_efflux
Ga0573226_01_5109396_5109794	HxlR
Ga0573226_01_5109901_5110914	ADH_N
Ga0573226_01_5110987_5111322	zfdskA_traR
Ga0573226_01_5111319_5111852	
Ga0573226_01_5111896_5112738	Methyltransf_21
Ga0573226_01_5112964_5114535	GO:0003824
Ga0573226_01_5114802_5115923	TPR_16
