gene_ID	GOs				
Ga0573226_01_3992998_3994500					
Ga0573226_01_3995646_3996035					
Ga0573226_01_3996298_3996792					
Ga0573226_01_3996789_3997112	GO:0005575;GO:0005623;GO:0009288;GO:0009425;GO:0042597;GO:0042995;GO:0043226;GO:0043228;GO:0044422;GO:0044461;GO:0044463;GO:0044464				
Ga0573226_01_3997112_3998254	GO:0005575;GO:0005623;GO:0005886;GO:0016020;GO:0044464;GO:0071944				
Ga0573226_01_3998570_3998989					
Ga0573226_01_3999155_3999571	GO:0005575;GO:0005623;GO:0042597;GO:0044464				
Ga0573226_01_3999851_4001833					
Ga0573226_01_4001939_4002745					
Ga0573226_01_4002960_4003721					
Ga0573226_01_4003903_4004652					
Ga0573226_01_4004652_4005635					
Ga0573226_01_4005652_4006434					
Ga0573226_01_4006457_4007197					
Ga0573226_01_4007481_4007993					
Ga0573226_01_4008002_4009243					
Ga0573226_01_4009240_4009833					
Ga0573226_01_4009830_4010564					
Ga0573226_01_4010658_4015007					
Ga0573226_01_4015321_4016394					
Ga0573226_01_4016501_4017268					
Ga0573226_01_4017268_4018980					
Ga0573226_01_4019390_4019806					
Ga0573226_01_4019839_4020249					
Ga0573226_01_4020280_4020594					
Ga0573226_01_4020619_4020885					
Ga0573226_01_4020899_4021672					
Ga0573226_01_4021682_4022761					
Ga0573226_01_4023178_4025730					
Ga0573226_01_4025784_4026119					
Ga0573226_01_4026303_4027121					
Ga0573226_01_4027090_4028460					
Ga0573226_01_4028540_4029280					
Ga0573226_01_4029277_4030080					
Ga0573226_01_4030074_4030919					
Ga0573226_01_4030921_4032018					
Ga0573226_01_4032018_4033178					
Ga0573226_01_4033304_4034230					
Ga0573226_01_4034234_4035205					
Ga0573226_01_4035301_4036878					
Ga0573226_01_4037129_4037860					
Ga0573226_01_4037876_4038502					
Ga0573226_01_4038688_4040217					
Ga0573226_01_4040256_4041059					
Ga0573226_01_4041183_4041956					
Ga0573226_01_4042182_4042832					
Ga0573226_01_4042854_4043897					
Ga0573226_01_4043938_4044483					
Ga0573226_01_4044575_4045828					
Ga0573226_01_4045943_4046623					
Ga0573226_01_4046658_4047638					
Ga0573226_01_4047706_4048257					
Ga0573226_01_4048259_4049539					
Ga0573226_01_4049943_4051472					
Ga0573226_01_4051469_4052272					
Ga0573226_01_4053599_4054063					
Ga0573226_01_4054423_4055226					
Ga0573226_01_4055259_4055525					
Ga0573226_01_4055751_4056734					
Ga0573226_01_4056741_4057565					
Ga0573226_01_4057562_4058422					
Ga0573226_01_4058485_4059765					
Ga0573226_01_4059793_4062060					
Ga0573226_01_4062237_4063262					
Ga0573226_01_4066644_4067453					
Ga0573226_01_4067523_4067987					
Ga0573226_01_4068063_4068611					
Ga0573226_01_4068803_4069372					
Ga0573226_01_4073590_4074672					
Ga0573226_01_4074995_4076521					
Ga0573226_01_4076983_4077780					
Ga0573226_01_4078222_4079187					
Ga0573226_01_4079518_4080291					
Ga0573226_01_4080492_4081058					
Ga0573226_01_4081067_4082113					
Ga0573226_01_4082103_4083371					
Ga0573226_01_4083368_4084885					
Ga0573226_01_4084882_4085871					
Ga0573226_01_4085868_4086344					
Ga0573226_01_4086341_4087327					
Ga0573226_01_4087340_4088338					
Ga0573226_01_4088369_4090066					
Ga0573226_01_4090176_4091777					
Ga0573226_01_4092350_4095670					
Ga0573226_01_4095812_4096498					
Ga0573226_01_4096450_4096845					
Ga0573226_01_4097184_4097798					
Ga0573226_01_4097907_4098335					
Ga0573226_01_4098507_4099001					
Ga0573226_01_4099176_4100615					
Ga0573226_01_4100653_4101579					
Ga0573226_01_4101608_4102813					
Ga0573226_01_4103204_4105618					
Ga0573226_01_4105625_4106557					
Ga0573226_01_4106667_4107590					
Ga0573226_01_4107756_4108250					
Ga0573226_01_4108554_4109366					
Ga0573226_01_4109501_4111522					
Ga0573226_01_4111705_4113297					
Ga0573226_01_4117075_4117929					
Ga0573226_01_4117926_4118204					
Ga0573226_01_4119064_4119996	GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005829;GO:0006950;GO:0006974;GO:0007154;GO:0008150;GO:0009432;GO:0009605;GO:0009987;GO:0009991;GO:0031668;GO:0033554;GO:0044424;GO:0044444;GO:0044464;GO:0050896;GO:0051716;GO:0071496				
Ga0573226_01_4120224_4121294	GO:0003674;GO:0003824;GO:0004812;GO:0004813;GO:0005488;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005829;GO:0006082;GO:0006139;GO:0006396;GO:0006399;GO:0006400;GO:0006412;GO:0006418;GO:0006419;GO:0006518;GO:0006520;GO:0006725;GO:0006807;GO:0008033;GO:0008150;GO:0008152;GO:0009058;GO:0009059;GO:0009451;GO:0009987;GO:0010467;GO:0016070;GO:0016597;GO:0016874;GO:0016875;GO:0019538;GO:0019752;GO:0031406;GO:0034470;GO:0034641;GO:0034645;GO:0034660;GO:0036094;GO:0043038;GO:0043039;GO:0043043;GO:0043167;GO:0043168;GO:0043170;GO:0043177;GO:0043412;GO:0043436;GO:0043603;GO:0043604;GO:0044237;GO:0044238;GO:0044249;GO:0044260;GO:0044267;GO:0044271;GO:0044281;GO:0044424;GO:0044444;GO:0044464;GO:0046483;GO:0071704;GO:0090304;GO:0140098;GO:0140101;GO:1901360;GO:1901564;GO:1901566;GO:1901576				
Ga0573226_01_4121577_4124234					
Ga0573226_01_4124293_4125258	GO:0003674;GO:0005488;GO:0005515;GO:0005575;GO:0005623;GO:0005886;GO:0016020;GO:0042802;GO:0044464;GO:0071944				
Ga0573226_01_4125679_4127019					
Ga0573226_01_4127162_4127635	GO:0000270;GO:0003674;GO:0003824;GO:0006022;GO:0006023;GO:0006024;GO:0006807;GO:0008150;GO:0008152;GO:0009058;GO:0009059;GO:0009252;GO:0009273;GO:0009987;GO:0016853;GO:0016854;GO:0016855;GO:0030203;GO:0034645;GO:0036361;GO:0042546;GO:0043170;GO:0044036;GO:0044038;GO:0044085;GO:0044237;GO:0044249;GO:0044260;GO:0047661;GO:0070589;GO:0071554;GO:0071704;GO:0071840;GO:1901135;GO:1901137;GO:1901564;GO:1901566;GO:1901576				
Ga0573226_01_4127693_4128388					
Ga0573226_01_4128464_4129021					
Ga0573226_01_4129134_4130129					
Ga0573226_01_4130139_4130771					
Ga0573226_01_4130768_4131574					
Ga0573226_01_4131571_4132179					
Ga0573226_01_4132321_4133538					
Ga0573226_01_4134841_4135305					
Ga0573226_01_4135438_4136865					
Ga0573226_01_4138437_4141502					
Ga0573226_01_4141969_4144065					
Ga0573226_01_4144949_4145650					
Ga0573226_01_4145847_4146332					
Ga0573226_01_4146544_4146915					
Ga0573226_01_4147095_4148045					
Ga0573226_01_4148105_4148557					
Ga0573226_01_4148554_4149150					
Ga0573226_01_4149620_4151770					
Ga0573226_01_4151882_4154098					
Ga0573226_01_4156091_4156705					
Ga0573226_01_4156762_4157190					
Ga0573226_01_4157349_4158158					
Ga0573226_01_4158372_4159175					
Ga0573226_01_4159903_4161699	GO:0003674;GO:0003676;GO:0003723;GO:0003735;GO:0005198;GO:0005488;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005840;GO:0006417;GO:0006450;GO:0008150;GO:0009889;GO:0009891;GO:0009893;GO:0010468;GO:0010556;GO:0010557;GO:0010604;GO:0010608;GO:0010628;GO:0015935;GO:0019222;GO:0019843;GO:0031323;GO:0031325;GO:0031326;GO:0031328;GO:0032268;GO:0032270;GO:0032991;GO:0034248;GO:0034250;GO:0043226;GO:0043228;GO:0043229;GO:0043232;GO:0044391;GO:0044422;GO:0044424;GO:0044444;GO:0044446;GO:0044464;GO:0045727;GO:0045903;GO:0048518;GO:0048522;GO:0050789;GO:0050794;GO:0051171;GO:0051173;GO:0051246;GO:0051247;GO:0060255;GO:0065007;GO:0065008;GO:0080090;GO:0097159;GO:1901363;GO:1990904;GO:2000112				
Ga0573226_01_4162178_4162795					
Ga0573226_01_4162901_4163296					
Ga0573226_01_4163330_4163968					
Ga0573226_01_4164020_4164781					
Ga0573226_01_4164891_4165820					
Ga0573226_01_4165976_4166995					
Ga0573226_01_4166976_4167434					
Ga0573226_01_4167713_4168168					
Ga0573226_01_4168257_4169009					
Ga0573226_01_4169440_4169928					
Ga0573226_01_4170106_4171080					
Ga0573226_01_4171097_4173229					
Ga0573226_01_4173231_4174889					
Ga0573226_01_4174994_4175896					
Ga0573226_01_4176062_4177003					
Ga0573226_01_4177190_4178998					
Ga0573226_01_4179288_4179953					
Ga0573226_01_4179961_4180425					
Ga0573226_01_4181454_4183010					
Ga0573226_01_4183034_4183315					
Ga0573226_01_4184523_4184858					
Ga0573226_01_4184962_4185195					
Ga0573226_01_4185240_4187438					
Ga0573226_01_4187569_4188534					
Ga0573226_01_4188715_4189203					
Ga0573226_01_4189419_4190069					
Ga0573226_01_4190233_4190682					
Ga0573226_01_4190800_4192305					
Ga0573226_01_4192932_4193300					
Ga0573226_01_4193521_4194057					
Ga0573226_01_4194168_4194971					
Ga0573226_01_4195661_4195912	GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0044424;GO:0044464				
Ga0573226_01_4195936_4196601					
Ga0573226_01_4196737_4196976					
Ga0573226_01_4197087_4197626					
Ga0573226_01_4199116_4199880					
Ga0573226_01_4200199_4200522					
Ga0573226_01_4200798_4201577					
Ga0573226_01_4201750_4202304					
Ga0573226_01_4202410_4202889					
Ga0573226_01_4202990_4203739	GO:0003674;GO:0003824;GO:0004018;GO:0006139;GO:0006163;GO:0006164;GO:0006167;GO:0006725;GO:0006753;GO:0006793;GO:0006796;GO:0006807;GO:0008150;GO:0008152;GO:0009058;GO:0009117;GO:0009123;GO:0009124;GO:0009126;GO:0009127;GO:0009150;GO:0009152;GO:0009156;GO:0009161;GO:0009165;GO:0009167;GO:0009168;GO:0009259;GO:0009260;GO:0009987;GO:0016829;GO:0016840;GO:0016842;GO:0017144;GO:0018130;GO:0019438;GO:0019637;GO:0019693;GO:0034641;GO:0034654;GO:0044208;GO:0044237;GO:0044238;GO:0044249;GO:0044271;GO:0044281;GO:0046033;GO:0046390;GO:0046483;GO:0055086;GO:0070626;GO:0071704;GO:0072521;GO:0072522;GO:0090407;GO:1901135;GO:1901137;GO:1901293;GO:1901360;GO:1901362;GO:1901564;GO:1901566;GO:1901576				
Ga0573226_01_4203879_4205207					
Ga0573226_01_4205369_4205851					
Ga0573226_01_4205844_4206389					
Ga0573226_01_4206440_4208050					
Ga0573226_01_4208561_4208857	GO:0003674;GO:0003824;GO:0004750;GO:0005488;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005829;GO:0005975;GO:0005996;GO:0006081;GO:0006098;GO:0006139;GO:0006725;GO:0006732;GO:0006733;GO:0006739;GO:0006753;GO:0006793;GO:0006796;GO:0006807;GO:0008150;GO:0008152;GO:0009052;GO:0009056;GO:0009117;GO:0009987;GO:0016052;GO:0016853;GO:0016854;GO:0016857;GO:0019321;GO:0019323;GO:0019362;GO:0019637;GO:0019682;GO:0019693;GO:0034641;GO:0043167;GO:0043169;GO:0044237;GO:0044238;GO:0044262;GO:0044281;GO:0044282;GO:0044424;GO:0044444;GO:0044464;GO:0046365;GO:0046483;GO:0046496;GO:0046872;GO:0051156;GO:0051186;GO:0055086;GO:0071704;GO:0072524;GO:1901135;GO:1901360;GO:1901564;GO:1901575				
Ga0573226_01_4209142_4209813					
Ga0573226_01_4209935_4210678					
Ga0573226_01_4210754_4211719					
Ga0573226_01_4211826_4213094					
Ga0573226_01_4213818_4214381					
Ga0573226_01_4214463_4214942					
Ga0573226_01_4215090_4218611					
Ga0573226_01_4219387_4220472					
Ga0573226_01_4220626_4223007					
Ga0573226_01_4223431_4224000					
Ga0573226_01_4224053_4225159					
Ga0573226_01_4225165_4226040					
Ga0573226_01_4226302_4227504					
Ga0573226_01_4229158_4230498					
Ga0573226_01_4230508_4231590					
Ga0573226_01_4231594_4232478					
Ga0573226_01_4232488_4233354					
Ga0573226_01_4233417_4234631					
Ga0573226_01_4234732_4235856					
Ga0573226_01_4236384_4237667					
Ga0573226_01_4237885_4239987					
Ga0573226_01_4240172_4240978					
Ga0573226_01_4241120_4242112					
Ga0573226_01_4242206_4243765					
Ga0573226_01_4243762_4244745					
Ga0573226_01_4244742_4245758					
Ga0573226_01_4245763_4246077					
Ga0573226_01_4246084_4247472					
Ga0573226_01_4247665_4248675	GO:0003674;GO:0003824;GO:0004489;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005829;GO:0006730;GO:0008150;GO:0008152;GO:0009987;GO:0016491;GO:0016645;GO:0016646;GO:0044237;GO:0044281;GO:0044424;GO:0044444;GO:0044464;GO:0055114				
Ga0573226_01_4248677_4249588	GO:0000096;GO:0000097;GO:0003674;GO:0003824;GO:0005488;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005829;GO:0006082;GO:0006464;GO:0006479;GO:0006520;GO:0006555;GO:0006575;GO:0006725;GO:0006730;GO:0006732;GO:0006760;GO:0006790;GO:0006807;GO:0008144;GO:0008150;GO:0008152;GO:0008168;GO:0008172;GO:0008213;GO:0008270;GO:0008276;GO:0008652;GO:0008705;GO:0009058;GO:0009066;GO:0009067;GO:0009086;GO:0009987;GO:0016053;GO:0016740;GO:0016741;GO:0019538;GO:0019752;GO:0019842;GO:0031419;GO:0032259;GO:0034641;GO:0035999;GO:0036094;GO:0036211;GO:0042084;GO:0042558;GO:0043167;GO:0043169;GO:0043170;GO:0043412;GO:0043414;GO:0043436;GO:0043603;GO:0044237;GO:0044238;GO:0044249;GO:0044260;GO:0044267;GO:0044272;GO:0044281;GO:0044283;GO:0044424;GO:0044444;GO:0044464;GO:0046394;GO:0046483;GO:0046653;GO:0046872;GO:0046906;GO:0046914;GO:0048037;GO:0050667;GO:0051186;GO:0071704;GO:0097159;GO:0140096;GO:1901360;GO:1901363;GO:1901564;GO:1901566;GO:1901576;GO:1901605;GO:1901607				
Ga0573226_01_4250065_4253793					
Ga0573226_01_4254280_4254921	GO:0003674;GO:0003676;GO:0003677;GO:0003700;GO:0005488;GO:0006355;GO:0008150;GO:0009889;GO:0010035;GO:0010038;GO:0010288;GO:0010468;GO:0010556;GO:0019219;GO:0019222;GO:0031323;GO:0031326;GO:0032791;GO:0042221;GO:0043167;GO:0043169;GO:0046686;GO:0046870;GO:0046872;GO:0046914;GO:0050789;GO:0050794;GO:0050896;GO:0051171;GO:0051252;GO:0060255;GO:0065007;GO:0080090;GO:0097063;GO:0097159;GO:0140110;GO:1901363;GO:1903506;GO:2000112;GO:2001141				
Ga0573226_01_4255397_4256086					
Ga0573226_01_4256166_4256498					
Ga0573226_01_4256495_4256839					
Ga0573226_01_4256843_4257763					
Ga0573226_01_4257760_4258182					
Ga0573226_01_4258218_4259666					
Ga0573226_01_4259663_4260391					
Ga0573226_01_4260626_4261660					
Ga0573226_01_4262404_4263405					
Ga0573226_01_4263532_4264440					
Ga0573226_01_4264534_4265523					
Ga0573226_01_4265523_4266542					
Ga0573226_01_4266535_4267335					
Ga0573226_01_4267526_4268209					
Ga0573226_01_4268380_4269021					
Ga0573226_01_4269018_4269512					
Ga0573226_01_4269629_4271092					
Ga0573226_01_4271111_4273333					
Ga0573226_01_4273398_4274108					
Ga0573226_01_4274116_4275726					
Ga0573226_01_4275744_4276643	GO:0003674;GO:0003824;GO:0004364;GO:0005488;GO:0005515;GO:0005575;GO:0006950;GO:0008150;GO:0009635;GO:0009636;GO:0016740;GO:0016765;GO:0032991;GO:0042221;GO:0042802;GO:0042803;GO:0046983;GO:0050896				
Ga0573226_01_4276815_4277435					
Ga0573226_01_4277509_4279161					
Ga0573226_01_4279572_4280522					
Ga0573226_01_4280585_4280965					
Ga0573226_01_4281592_4282722					
Ga0573226_01_4282735_4283286					
Ga0573226_01_4283555_4285561					
Ga0573226_01_4285827_4286159					
Ga0573226_01_4286452_4287477					
Ga0573226_01_4287494_4289308					
Ga0573226_01_4289462_4291045					
Ga0573226_01_4291675_4292418					
Ga0573226_01_4292694_4294478					
Ga0573226_01_4294651_4295829					
Ga0573226_01_4295868_4296896					
Ga0573226_01_4297057_4297506					
Ga0573226_01_4297519_4298325					
Ga0573226_01_4298491_4299774					
Ga0573226_01_4300041_4300514					
Ga0573226_01_4300720_4301298					
Ga0573226_01_4301496_4302107					
Ga0573226_01_4302104_4303102					
Ga0573226_01_4303278_4304315					
Ga0573226_01_4305458_4306048					
Ga0573226_01_4306197_4306778					
Ga0573226_01_4306834_4308222					
Ga0573226_01_4308367_4310283					
Ga0573226_01_4310347_4311324					
Ga0573226_01_4311334_4312893					
Ga0573226_01_4313111_4313503					
Ga0573226_01_4313550_4313957					
Ga0573226_01_4314055_4314756					
Ga0573226_01_4315256_4317271					
Ga0573226_01_4317268_4319433					
Ga0573226_01_4320034_4320873					
Ga0573226_01_4320878_4322452					
Ga0573226_01_4322887_4324242					
Ga0573226_01_4324247_4325581					
Ga0573226_01_4325678_4326784					
Ga0573226_01_4327121_4327783					
Ga0573226_01_4327892_4328323					
Ga0573226_01_4328608_4329465					
Ga0573226_01_4329482_4330660					
Ga0573226_01_4331448_4332047					
Ga0573226_01_4332247_4332708	GO:0005575;GO:0005623;GO:0005886;GO:0016020;GO:0044464;GO:0071944				
Ga0573226_01_4332749_4333681					
Ga0573226_01_4333715_4334206					
Ga0573226_01_4334412_4334786					
Ga0573226_01_4334804_4335022					
Ga0573226_01_4335028_4335336					
Ga0573226_01_4335437_4336351					
Ga0573226_01_4336348_4336734					
Ga0573226_01_4336934_4338526	GO:0003674;GO:0003824;GO:0004175;GO:0004252;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0006508;GO:0006807;GO:0008150;GO:0008152;GO:0008233;GO:0008236;GO:0016787;GO:0017171;GO:0019538;GO:0043170;GO:0044238;GO:0044424;GO:0044464;GO:0070011;GO:0070012;GO:0071704;GO:0140096;GO:1901564				
Ga0573226_01_4338654_4340738					
Ga0573226_01_4340949_4341440					
Ga0573226_01_4342084_4342488					
Ga0573226_01_4342485_4343258					
Ga0573226_01_4343274_4344209					
Ga0573226_01_4344213_4345310					
Ga0573226_01_4345267_4346511					
Ga0573226_01_4346650_4347516					
Ga0573226_01_4347655_4348095					
Ga0573226_01_4348102_4348905					
Ga0573226_01_4349007_4349399					
Ga0573226_01_4349408_4350154					
Ga0573226_01_4350327_4350776					
Ga0573226_01_4351038_4352015	GO:0003674;GO:0005215;GO:0005451;GO:0006810;GO:0006811;GO:0006812;GO:0006814;GO:0008150;GO:0008324;GO:0015075;GO:0015077;GO:0015078;GO:0015081;GO:0015291;GO:0015297;GO:0015298;GO:0015299;GO:0015318;GO:0015385;GO:0015491;GO:0015672;GO:0022804;GO:0022857;GO:0022890;GO:0030001;GO:0034220;GO:0035725;GO:0046873;GO:0051179;GO:0051234;GO:0055085;GO:0098655;GO:0098660;GO:0098662;GO:0099516;GO:1902600				
Ga0573226_01_4352430_4354817					
Ga0573226_01_4354817_4355236					
Ga0573226_01_4355236_4355613	GO:0003674;GO:0005215;GO:0005451;GO:0006810;GO:0006811;GO:0006812;GO:0006814;GO:0008150;GO:0008324;GO:0015075;GO:0015077;GO:0015078;GO:0015081;GO:0015291;GO:0015297;GO:0015298;GO:0015299;GO:0015318;GO:0015385;GO:0015491;GO:0015672;GO:0022804;GO:0022857;GO:0022890;GO:0030001;GO:0034220;GO:0035725;GO:0046873;GO:0051179;GO:0051234;GO:0055085;GO:0098655;GO:0098660;GO:0098662;GO:0099516;GO:1902600				
Ga0573226_01_4355619_4357208					
Ga0573226_01_4357205_4357681					
Ga0573226_01_4357678_4358034					
Ga0573226_01_4358031_4358375					
Ga0573226_01_4358693_4359109					
Ga0573226_01_4359283_4359714					
Ga0573226_01_4360017_4360694	GO:0005575;GO:0005623;GO:0005886;GO:0016020;GO:0044464;GO:0071944				
Ga0573226_01_4360825_4362480					
Ga0573226_01_4362488_4363252					
Ga0573226_01_4363331_4363705					
Ga0573226_01_4363742_4364899					
Ga0573226_01_4365366_4366229					
Ga0573226_01_4366896_4367456					
Ga0573226_01_4367453_4368133					
Ga0573226_01_4368130_4370334					
Ga0573226_01_4370553_4371026					
Ga0573226_01_4371072_4371692					
Ga0573226_01_4371815_4372393	GO:0005575;GO:0005623;GO:0009279;GO:0016020;GO:0019867;GO:0030312;GO:0030313;GO:0031975;GO:0044462;GO:0044464;GO:0071944				
Ga0573226_01_4372407_4373891					
Ga0573226_01_4374107_4375111					
Ga0573226_01_4375164_4375691					
Ga0573226_01_4375931_4377034					
Ga0573226_01_4377127_4377741					
Ga0573226_01_4378016_4378537					
Ga0573226_01_4379809_4380423					
Ga0573226_01_4380447_4380752					
Ga0573226_01_4380833_4382047					
Ga0573226_01_4382333_4383265					
Ga0573226_01_4383431_4383778					
Ga0573226_01_4383927_4384199					
Ga0573226_01_4384215_4385015					
Ga0573226_01_4385018_4385254	GO:0003674;GO:0003824;GO:0004659;GO:0005488;GO:0005515;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005829;GO:0006066;GO:0006629;GO:0006720;GO:0006732;GO:0006733;GO:0006743;GO:0006744;GO:0008150;GO:0008152;GO:0008299;GO:0008610;GO:0009058;GO:0009108;GO:0009987;GO:0016093;GO:0016094;GO:0016740;GO:0016765;GO:0042180;GO:0042181;GO:0042802;GO:0044237;GO:0044238;GO:0044249;GO:0044255;GO:0044281;GO:0044283;GO:0044424;GO:0044444;GO:0044464;GO:0046165;GO:0051186;GO:0051188;GO:0071704;GO:1901576;GO:1901615;GO:1901617;GO:1901661;GO:1901663				
Ga0573226_01_4385430_4386446	GO:0003674;GO:0003824;GO:0006793;GO:0006796;GO:0008150;GO:0008152;GO:0009987;GO:0016301;GO:0016310;GO:0016740;GO:0016772;GO:0016773;GO:0044237;GO:0050515				
Ga0573226_01_4386512_4387393					
Ga0573226_01_4387407_4389191					
Ga0573226_01_4389568_4392240					
Ga0573226_01_4392282_4393244					
Ga0573226_01_4393286_4395565					
Ga0573226_01_4395726_4396433					
Ga0573226_01_4396440_4397270					
Ga0573226_01_4397981_4399156					
Ga0573226_01_4399629_4400471					
Ga0573226_01_4400474_4401388					
Ga0573226_01_4401455_4402366					
Ga0573226_01_4402458_4403279					
Ga0573226_01_4403580_4404452					
Ga0573226_01_4404449_4405267					
Ga0573226_01_4405293_4406093					
Ga0573226_01_4406090_4406764					
Ga0573226_01_4406819_4408003					
Ga0573226_01_4408000_4409784					
Ga0573226_01_4409788_4411563					
Ga0573226_01_4411648_4412124					
Ga0573226_01_4412188_4414323					
Ga0573226_01_4414657_4416102					
Ga0573226_01_4416145_4416849					
Ga0573226_01_4416861_4417544					
Ga0573226_01_4417805_4418314					
Ga0573226_01_4418330_4419073					
